source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,25,المصروفات*,Expenditure,Q3,3.0,Until Q3 2022,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q3,25,المصروفات*,Expenditure,Q3,4.0,Until Q4 2021,unspecified,المصروفات* | Expenditures*,total_expenditure,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,19,المنافع الاجتماعية,Expenditure,Q3,17756.224585499993,17756.224585499993,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,18,المنح,Expenditure,Q3,182.5,182.5,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,14,تعويضات العاملين,Expenditure,Q3,126838.89001903994,126838.89001903994,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,20,مصروفات أخرى,Expenditure,Q3,33312.48005785999,33312.48005785999,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,16,نفقات التمويل,Expenditure,Q3,8090.774065320002,8090.774065320002,unspecified,المصروفات* | Column_7,total_expenditure,3
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q3,0,2022,Revenue,Q3,2022.0,2022,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,24,Unlabeled row,Revenue,Q3,2022.0,2022,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,3
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q3,24,Unlabeled row,Revenue,Q3,2021.0,2021,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,3
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q3,23,الإيرادات* | Revenues*,Revenue,Q3,3.0,Until Q3,unspecified,الإيرادات* | Q1 | Revenues*,total_revenue,3
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q3,23,الإيرادات* | Revenues*,Revenue,Q3,4.0,Until Q4,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,3
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q4,13,Unlabeled row,Expenditure,Q4,2022.0,2022,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q4,26,Unlabeled row,Expenditure,Q4,2022.0,2022,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q4,25,المصروفات*,Expenditure,Q4,4.0,Until Q4 2022,unspecified,المصروفات* | Expenditures*,total_expenditure,4
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q4,24,Unlabeled row,Revenue,Q4,2022.0,2022,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,4
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q4,23,الإيرادات* | Revenues*,Revenue,Q4,4.0,Until Q4,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,4
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Debt,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,4,إطفاء سندات حكومية | Amortization of Government Bonds,Debt,الدين الخارجي External Debt,0.0,0,unspecified,البيان | Item,public_debt,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,15,Unlabeled row,Expenditure,Column_3,2022.0,2022,unspecified,المصروفات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual expenditures in Q2 of FY 2021 Vs. Q2 of FY 2022 | Column_7,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,15,Unlabeled row,Expenditure,Column_4,2021.0,2021,unspecified,المصروفات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual expenditures in Q2 of FY 2021 Vs. Q2 of FY 2022 | Column_7,total_expenditure,5
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,GOV.BUD,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,GOV.BUD,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,MoF_Web_Crawl\2023__Q4__05b025b90b__Q4-2023_Quarterly_Budget_Performance_Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,End-Year/Annual,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
Q3-2023 Quarterly Budget Performance Tables.xlsx,PDF\Data\Q3-2023 Quarterly Budget Performance Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,Q3,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
Q4-2023 Quarterly Budget Performance Table_Final.xlsx,PDF\Data\Q4-2023 Quarterly Budget Performance Table_Final.xlsx,GOV.BUD,cfa3df04cd896903023a570caf6c6d002c17a43953c03feba743a5e16074d6db,2023,Q4,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Budget,955000.0,955000,unspecified,البيان | Items,total_expenditure,5
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,2,إجمالي المصروفات | Total Expenditures,Expenditure,FY 2022 Actual,1164308.8432161123,1164308.8432161123,unspecified,البيان | Items,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,27,اسم القطاع | المنصرف للنصف الأول 2021م | Sector,Expenditure,Column_3,2022.0,المنصرف للنصف الأول 2022م,unspecified,المصروفات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual expenditures in Q2 of FY 2021 Vs. Q2 of FY 2022 | Column_7,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,1,المصروفات* | Expenditures*,Expenditure,Column_4,2.0,Q2,unspecified,المصروفات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual expenditures in Q2 of FY 2021 Vs. Q2 of FY 2022 | Column_7,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Expenditures,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,14,المصروفات* | Expenditures*,Expenditure,Column_4,1.0,H1,unspecified,المصروفات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual expenditures in Q2 of FY 2021 Vs. Q2 of FY 2022 | Column_7,total_expenditure,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,14,Unlabeled row,Revenue,Column_3,2022.0,2022,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual revenues in Q2 of FY 2021 Vs. Q2 of FY 2022,total_revenue,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,Revenues,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,14,Unlabeled row,Revenue,Column_4,2021.0,2021,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1443/ 1444هـ (2022م) | Actual revenues in Q2 of FY 2021 Vs. Q2 of FY 2022,total_revenue,5
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,GOV.BUD,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,MoF_Web_Crawl\2022__End-Year_Annual__09d150a7c6__Quarterly_Budget__Performance_Report_Q2_2022_final.xlsx,GOV.BUD,1009f9c5735a10ea7e9980ae2e84a1155d86cfb9dcfdb1924bb7fd0f83801d1c,2022,End-Year/Annual,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,GOV.BUD,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,GOV.BUD,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,MoF_Web_Crawl\2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,GOV.BUD,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Actual,1268163.723454302,1268163.723454302,unspecified,البيان | Items,total_revenue,5
2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,MoF_Web_Crawl\2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,GOV.BUD,76d13a98691001ee451c0d9a54ccff9619aa6a597f8abbf3bb6b3f5227db4009,2023,,2022,End-Year/Annual,1,إجمالي الإيرادات | Total Revenues,Revenue,FY 2022 Budget,1045090.0,1045090,unspecified,البيان | Items,total_revenue,5
