source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,23,المصروفات الفعلية حتى الربع الثالث من السنة المالية 1443/ 1444هـ (2022م),Expenditure,Q1,3.0,Actual expenditures Until Q3 of FY 2021 Vs. Q3 of FY 2022,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,10,المصروفات الفعلية للربع الثالث من السنة المالية 1443/ 1444هـ (2022م),Expenditure,Q1,3.0,Actual expenditures in Q3 of FY 2021 Vs. Q3 of FY 2022,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,6,المنافع الاجتماعية,Expenditure,Q1,12670.46,12670.46,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,6,المنافع الاجتماعية | Social Benefits,Expenditure,Q1,12670.46,12670.46,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,5,المنح,Expenditure,Q1,341.0,341,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,5,المنح | Grants,Expenditure,Q1,341.0,341,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Expenditures,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,23,الموارد الاقتصادية | Economic Resources,Expenditure,Actual expenditures in Q1 of FY 2022 Vs. Q1 of FY 2021,11487.917604440005,11487.917604440003,unspecified,المصروفات الفعلية للربع الأول من السنة المالية 1443/ 1444هـ (2022م) | Column_7,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,46,الموارد الاقتصادية | Economic Resources,Expenditure,Q1,41244.69782564,41244.69782564,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,46,الموارد الاقتصادية | Economic Resources,Expenditure,Q1,0.08,0.08,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,MoF_Web_Crawl\2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2022,Q1,23,الموارد الاقتصادية | Economic Resources,Expenditure,Actual expenditures in Q1 of FY 2022 Vs. Q1 of FY 2023,11253.561037210004,11253.561037210004,unspecified,المصروفات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Column_7,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,1,تعويضات العاملين,Expenditure,Q1,125172.7,125172.7,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,1,تعويضات العاملين | Compensation of Employees,Expenditure,Q1,125172.7,125172.7,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,7,مصروفات أخرى,Expenditure,Q1,24155.0,24155,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,7,مصروفات أخرى | Other Expenses,Expenditure,Q1,24155.0,24155,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,3,نفقات التمويل,Expenditure,Q1,6606.0,6606,unspecified,المصروفات* | Column_7,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,3,نفقات التمويل | Financing Expenses,Expenditure,Q1,6606.0,6606,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,7,الإيرادات غير النفطية | 120000.5 | Non-oil Revenues,Non-oil revenue,Q1,94259.89162156,94259.89162155999,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,1,الإيرادات النفطية | 250364 | Oil Revenues,Oil revenue,Q1,183698.755811325,183698.755811325,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,6,إجمالي التمويل | Total Financing,Other,Q1 2022,0.0,0,unspecified,البيان | Item,other,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,5,تمويل من الدين الخارجي | Financing from External Borrowing,Other,Q1 2022,0.0,0,unspecified,البيان | Item,other,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,4,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Other,Q1 2022,0.0,0,unspecified,البيان | Item,other,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,3,من الاحتياطيات الحكومية | Government Reserves,Other,Q1 2022,0.0,0,unspecified,البيان | Item,other,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,2,من الحساب الجاري | Current Account,Other,Q1 2022,0.0,0,unspecified,البيان | Item,other,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,0,2022,Revenue,Q1,2022.0,2022,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,8,الإجمالي | 370365 | Total,Revenue,Q1,277958.647432885,277958.647432885,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,6,الإيرادات الأخرى | 20273.7 | Other Revenues,Revenue,Q1,21486.932655519988,21486.932655519988,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,4,الضرائب على التجارة والمعاملات الدولية | 5424.47 | Taxes on International Trade and Transactions,Revenue,Q1,5064.22321262,5064.22321262,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,2,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 10235.3 | Taxes on Income, Profit and Capital Gains",Revenue,Q1,4112.05065303,4112.05065303,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,3,الضرائب على السلع والخدمات | 64220 | Taxes on Goods and Services,Revenue,Q1,60419.0815843,60419.0815843,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,5,ضرائب أخرى | 19846.8 | Other Taxes,Revenue,Q1,3177.60351609,3177.6035160899996,unspecified,الإيرادات* | Q2 | Revenues*,total_revenue,1
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Surplus - (Deficit),88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q1,0,Unlabeled row,Surplus/Deficit,Q1 2022,57491.0,57491,unspecified,,surplus_deficit,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Deficit,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,5,إجمالي التمويل | Total Financing,Surplus/Deficit,Q1 2022 57491,0.0,0,unspecified,البيان فائض/(عجز) الفترة | Item Surplus/(Deficit),surplus_deficit,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Deficit,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,4,تمويل من الدين الخارجي | Financing from External Borrowing,Surplus/Deficit,Q1 2022 57491,0.0,0,unspecified,البيان فائض/(عجز) الفترة | Item Surplus/(Deficit),surplus_deficit,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Deficit,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,3,تمويل من الدين الداخلي | Financing from Domestic Borrowing,Surplus/Deficit,Q1 2022 57491,0.0,0,unspecified,البيان فائض/(عجز) الفترة | Item Surplus/(Deficit),surplus_deficit,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q1,0,فائض/(عجز) الفترة | Surplus/(Deficit),Surplus/Deficit,Q1 2022,57491.0,57491,unspecified,البيان | Item,surplus_deficit,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Deficit,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,2,من الاحتياطيات الحكومية | Government Reserves,Surplus/Deficit,Q1 2022 57491,0.0,0,unspecified,البيان فائض/(عجز) الفترة | Item Surplus/(Deficit),surplus_deficit,1
2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,MoF_Web_Crawl\2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Deficit,8edf985ea057843bccc812e75e542ed16e072e551f2ca6dc0d134f545f01aa98,2022,,2022,Q1,1,من الحساب الجاري | Current Account,Surplus/Deficit,Q1 2022 57491,0.0,0,unspecified,البيان فائض/(عجز) الفترة | Item Surplus/(Deficit),surplus_deficit,1
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,0,Unlabeled row,Expenditure,Q2,2022.0,2022,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,13,Unlabeled row,Expenditure,Q2,2021.0,2021,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q2,39,Unlabeled row,Expenditure,Q2,4.0,Until Q4 2021,unspecified,المصروفات* | Expenditures*,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,2,استخدام السلع والخدمات,Expenditure,Q2,65339.6,65339.6,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,15,استخدام السلع والخدمات,Expenditure,Q2,41155.92999459499,41155.92999459499,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,28,استخدام السلع والخدمات,Expenditure,Q2,114293.412885,114293.412885,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q2,2,استخدام السلع والخدمات | Use of Goods and Services,Expenditure,Q2,65339.6,65339.6,unspecified,المصروفات* | Expenditures*,total_expenditure,2
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q2,38,اسم القطاع | Sector,Expenditure,Q2,2021.0,المنصرف حتى الربع الرابع 2021م,unspecified,المصروفات* | Expenditures*,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,8,الأصول غير المالية (رأسمالي),Expenditure,Q2,35996.60519065,35996.60519065,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,21,الأصول غير المالية (رأسمالي),Expenditure,Q2,27161.01117818,27161.01117818,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,34,الأصول غير المالية (رأسمالي),Expenditure,Q2,64005.24302074,64005.243020739996,unspecified,المصروفات* | Column_7,total_expenditure,2
2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,MoF_Web_Crawl\2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,88426432ee24926c79d72d31cca91bdf1db43b18e1033104f13838c415335b68,2022,,2022,Q2,8,الأصول غير المالية (رأسمالي) | Non-financial Assets (CAPEX),Expenditure,Q2,35996.60519065,35996.60519065,unspecified,المصروفات* | Expenditures*,total_expenditure,2
2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,MoF_Web_Crawl\2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,b4d12a74e619cb2343f16a110f3a56af86aa312d38f8c147590071cf711c0de3,2022,,2022,Q2,42,الأمن والمناطق الإدارية | Security and Regional Administration,Expenditure,Q2,0.761524832772401,0.761524832772401,unspecified,المصروفات* | Column_7,total_expenditure,2
