row_index,source_file,sheet_name,label,value_column,old_period,new_period,resolution_method
2773,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2774,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2775,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2776,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2777,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2778,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2779,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2780,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2781,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2782,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2783,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2784,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2785,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2786,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_2,Unknown,Column_2,inferred_from_value_column
2787,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Unknown,Column_3,inferred_from_value_column
2788,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Unknown,Column_4,inferred_from_value_column
2789,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإجمالي | 280944.225483147 | Total,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2790,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإيرادات الأخرى | 22442.517107516996 | Other Revenues,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2791,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2792,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2793,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2794,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2795,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2796,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2797,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2798,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2799,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2800,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2801,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2802,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2803,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2804,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2805,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2806,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2807,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2808,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Unknown,Column_2,inferred_from_value_column
2809,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Unknown,Column_3,inferred_from_value_column
2810,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Unknown,Column_4,inferred_from_value_column
2811,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2812,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2813,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2814,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2815,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2816,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2817,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2818,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2819,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2820,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2821,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Unknown,Column_3,inferred_from_value_column
2822,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Unknown,Column_4,inferred_from_value_column
2823,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_2,Unknown,Column_2,inferred_from_value_column
2824,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_3,Unknown,Column_3,inferred_from_value_column
2825,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_4,Unknown,Column_4,inferred_from_value_column
2826,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_2,Unknown,Column_2,inferred_from_value_column
2827,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_3,Unknown,Column_3,inferred_from_value_column
2828,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب أخرى | Other Taxes,Column_4,Unknown,Column_4,inferred_from_value_column
2829,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | 5500.6792824700005 | Taxes on International Trade and Transactions,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2830,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2831,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2832,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2833,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2834,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2835,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2836,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2837,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2838,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2839,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2840,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2841,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2842,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2843,Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2844,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2845,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2846,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2847,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Unknown,Column_2,inferred_from_value_column
2848,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Unknown,Column_3,inferred_from_value_column
2849,Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Unknown,Column_4,inferred_from_value_column
2850,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 7188.2436034600005 | Taxes on Income, Profit and Capital Gains",الإجمالي,Unknown,الإجمالي,inferred_from_value_column
2851,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_2,Unknown,Column_2,inferred_from_value_column
2852,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_3,Unknown,Column_3,inferred_from_value_column
2853,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_4,Unknown,Column_4,inferred_from_value_column
2854,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_2,Unknown,Column_2,inferred_from_value_column
